2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,0,0,0,0,0,0,0,5,28,28,28,6,0,0,13,0,0,0,4,0,0,0,0,2,
2,0,0,26,11,26,0,0,3,12,37,12,3,0,0,0,14,15,39,3,0,46,47,0,2,
2,27,0,26,36,26,0,0,3,37,12,37,3,0,0,0,39,0,13,3,0,0,18,0,2,
2,32,28,28,28,28,7,0,30,28,28,28,31,0,0,0,0,0,0,3,0,0,0,0,2,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2,32,28,28,28,28,28,28,6,0,0,23,24,25,0,0,4,0,0,0,0,0,0,26,2,
2,0,0,0,0,40,40,40,3,0,0,48,49,50,0,0,3,0,0,32,28,28,28,7,2,
2,0,46,47,0,0,40,40,3,0,0,73,74,75,0,0,3,0,0,0,0,0,0,0,2,
2,0,0,18,0,0,0,40,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,51,2,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,28,7,2,
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,29,43,43,43,43,2,
2,38,0,0,0,0,0,0,0,42,0,3,0,0,0,0,0,0,0,0,0,0,52,43,2,
2,38,38,0,0,0,0,42,54,55,0,3,0,0,0,46,47,0,0,0,0,52,53,43,2,
2,38,38,38,0,0,0,0,0,42,0,29,0,0,0,18,0,0,0,0,43,43,43,43,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
