102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,
102,0,0,59,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,40,40,40,40,40,102,
102,0,57,0,0,0,0,44,45,3,0,0,0,0,0,0,0,0,3,0,0,0,40,40,102,
102,59,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,44,45,0,40,102,
102,0,0,0,0,0,0,0,0,33,28,28,28,28,7,0,0,0,3,0,0,0,0,0,102,
102,0,0,0,0,0,0,0,0,3,59,128,129,60,0,0,0,0,3,0,0,0,0,0,102,
102,0,0,0,0,0,0,0,0,3,0,153,154,0,0,0,0,0,3,0,0,0,0,0,102,
102,0,0,32,28,28,28,28,28,31,0,0,60,0,0,0,0,0,3,0,0,0,0,0,102,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,102,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,7,0,0,0,102,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,
102,0,0,0,4,0,0,5,7,0,0,0,32,28,28,6,0,0,0,0,0,0,0,0,102,
102,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,102,
102,26,126,26,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,102,
102,0,151,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,32,28,28,28,28,7,102,
102,26,0,26,3,0,0,3,0,0,0,0,0,44,45,3,0,0,43,43,127,43,43,43,102,
102,0,0,0,3,0,0,3,27,0,0,0,0,0,0,3,0,0,127,43,152,43,127,43,102,
102,0,0,0,29,0,0,29,0,0,0,0,0,0,0,29,0,0,152,43,43,43,152,43,102,
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
